PRESIDENT 2016
,
Office,State,RaceDate,CensusPop,Area,AreaType,TotalVotes,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,RepVotesTotalPercent,DemVotesTotalPercent,ThirdVotesTotalPercent,OtherVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes,TitleNotes,OtherNotes
President,Iowa,20161108,N/A,CLAY,County,"8,617","5,877","Trump, Donald J.",Challenger,"2,249","Clinton, Hillary Rodham",Challenger,Independent,288,"Johnson, Gary E.",Challenger,203,"3,628",R,68.20,26.10,3.34,2.36,72.32,27.68,"The other vote was: Vacek , Dan (Legal Marijuana Now) 6; Write-In (Write-in) 63; Stein, Jill (Independent) 35; La Riva, Gloria (Write-in) 1; De La Fuente, Roque (Independent) 2; Castle, Darrell (Independent) 25; McMullin, Evan (Independent) 58; Kahn, Lynn (Independent) 13",,"The other vote was: Vacek , Dan (Legal Marijuana Now) 6; Write-In (Write-in) 63; Stein, Jill (Independent) 35; La Riva, Gloria (Write-in) 1; De La Fuente, Roque (Independent) 2; Castle, Darrell (Independent) 25; McMullin, Evan (Independent) 58; Kahn, Lynn (Independent) 13"
President,Iowa,20161108,N/A,CLAYTON,County,"9,129","5,317","Trump, Donald J.",Challenger,"3,237","Clinton, Hillary Rodham",Challenger,Independent,334,"Johnson, Gary E.",Challenger,241,"2,080",R,58.24,35.46,3.66,2.64,62.16,37.84,"The other vote was: Vacek , Dan (Legal Marijuana Now) 23; Write-In (Write-in) 70; Stein, Jill (Independent) 51; La Riva, Gloria (Write-in) 1; De La Fuente, Roque (Independent) 3; Castle, Darrell (Independent) 16; McMullin, Evan (Independent) 47; Kahn, Lynn (Independent) 30",,"The other vote was: Vacek , Dan (Legal Marijuana Now) 23; Write-In (Write-in) 70; Stein, Jill (Independent) 51; La Riva, Gloria (Write-in) 1; De La Fuente, Roque (Independent) 3; Castle, Darrell (Independent) 16; McMullin, Evan (Independent) 47; Kahn, Lynn (Independent) 30"
President,Iowa,20161108,N/A,CLINTON,County,"23,067","11,276","Trump, Donald J.",Challenger,"10,095","Clinton, Hillary Rodham",Challenger,Independent,825,"Johnson, Gary E.",Challenger,871,"1,181",R,48.88,43.76,3.58,3.78,52.76,47.24,"The other vote was: Vacek , Dan (Legal Marijuana Now) 103; Write-In (Write-in) 267; Stein, Jill (Independent) 184; La Riva, Gloria (Write-in) 6; De La Fuente, Roque (Independent) 5; Castle, Darrell (Independent) 105; McMullin, Evan (Independent) 135; Kahn, Lynn (Independent) 66",,"The other vote was: Vacek , Dan (Legal Marijuana Now) 103; Write-In (Write-in) 267; Stein, Jill (Independent) 184; La Riva, Gloria (Write-in) 6; De La Fuente, Roque (Independent) 5; Castle, Darrell (Independent) 105; McMullin, Evan (Independent) 135; Kahn, Lynn (Independent) 66"
President,Iowa,20161108,N/A,CRAWFORD,County,"6,935","4,617","Trump, Donald J.",Challenger,"1,991","Clinton, Hillary Rodham",Challenger,Independent,172,"Johnson, Gary E.",Challenger,155,"2,626",R,66.58,28.71,2.48,2.24,69.87,30.13,"The other vote was: Vacek , Dan (Legal Marijuana Now) 6; Write-In (Write-in) 57; Stein, Jill (Independent) 33; La Riva, Gloria (Write-in) 2; De La Fuente, Roque (Independent) 6; Castle, Darrell (Independent) 25; McMullin, Evan (Independent) 19; Kahn, Lynn (Independent) 7",,"The other vote was: Vacek , Dan (Legal Marijuana Now) 6; Write-In (Write-in) 57; Stein, Jill (Independent) 33; La Riva, Gloria (Write-in) 2; De La Fuente, Roque (Independent) 6; Castle, Darrell (Independent) 25; McMullin, Evan (Independent) 19; Kahn, Lynn (Independent) 7"
President,Iowa,20161108,N/A,DALLAS,County,"38,252","19,339","Trump, Donald J.",Challenger,"15,701","Clinton, Hillary Rodham",Challenger,Independent,"1,757","Johnson, Gary E.",Challenger,"1,455","3,638",R,50.56,41.05,4.59,3.80,55.19,44.81,"The other vote was: Vacek , Dan (Legal Marijuana Now) 26; Write-In (Write-in) 535; Stein, Jill (Independent) 181; La Riva, Gloria (Write-in) 8; De La Fuente, Roque (Independent) 15; Castle, Darrell (Independent) 143; McMullin, Evan (Independent) 519; Kahn, Lynn (Independent) 28",,"The other vote was: Vacek , Dan (Legal Marijuana Now) 26; Write-In (Write-in) 535; Stein, Jill (Independent) 181; La Riva, Gloria (Write-in) 8; De La Fuente, Roque (Independent) 15; Castle, Darrell (Independent) 143; McMullin, Evan (Independent) 519; Kahn, Lynn (Independent) 28"
President,Iowa,20161108,N/A,DAVIS,County,"3,882","2,723","Trump, Donald J.",Challenger,977,"Clinton, Hillary Rodham",Challenger,Independent,85,"Johnson, Gary E.",Challenger,97,"1,746",R,70.14,25.17,2.19,2.50,73.59,26.41,"The other vote was: Vacek , Dan (Legal Marijuana Now) 6; Write-In (Write-in) 20; Stein, Jill (Independent) 25; La Riva, Gloria (Write-in) 0; De La Fuente, Roque (Independent) 1; Castle, Darrell (Independent) 17; McMullin, Evan (Independent) 21; Kahn, Lynn (Independent) 7",,"The other vote was: Vacek , Dan (Legal Marijuana Now) 6; Write-In (Write-in) 20; Stein, Jill (Independent) 25; La Riva, Gloria (Write-in) 0; De La Fuente, Roque (Independent) 1; Castle, Darrell (Independent) 17; McMullin, Evan (Independent) 21; Kahn, Lynn (Independent) 7"
President,Iowa,20161108,N/A,DECATUR,County,"3,734","2,296","Trump, Donald J.",Challenger,"1,201","Clinton, Hillary Rodham",Challenger,Independent,123,"Johnson, Gary E.",Challenger,114,"1,095",R,61.49,32.16,3.29,3.05,65.66,34.34,"The other vote was: Vacek , Dan (Legal Marijuana Now) 1; Write-In (Write-in) 31; Stein, Jill (Independent) 29; La Riva, Gloria (Write-in) 1; De La Fuente, Roque (Independent) 1; Castle, Darrell (Independent) 26; McMullin, Evan (Independent) 20; Kahn, Lynn (Independent) 5",,"The other vote was: Vacek , Dan (Legal Marijuana Now) 1; Write-In (Write-in) 31; Stein, Jill (Independent) 29; La Riva, Gloria (Write-in) 1; De La Fuente, Roque (Independent) 1; Castle, Darrell (Independent) 26; McMullin, Evan (Independent) 20; Kahn, Lynn (Independent) 5"
President,Iowa,20161108,N/A,DELAWARE,County,"9,241","5,694","Trump, Donald J.",Challenger,"2,957","Clinton, Hillary Rodham",Challenger,Independent,337,"Johnson, Gary E.",Challenger,253,"2,737",R,61.62,32.00,3.65,2.74,65.82,34.18,"The other vote was: Vacek , Dan (Legal Marijuana Now) 18; Write-In (Write-in) 69; Stein, Jill (Independent) 40; La Riva, Gloria (Write-in) 2; De La Fuente, Roque (Independent) 0; Castle, Darrell (Independent) 38; McMullin, Evan (Independent) 47; Kahn, Lynn (Independent) 39",,"The other vote was: Vacek , Dan (Legal Marijuana Now) 18; Write-In (Write-in) 69; Stein, Jill (Independent) 40; La Riva, Gloria (Write-in) 2; De La Fuente, Roque (Independent) 0; Castle, Darrell (Independent) 38; McMullin, Evan (Independent) 47; Kahn, Lynn (Independent) 39"
President,Iowa,20161108,N/A,DES MOINES,County,"19,103","9,529","Trump, Donald J.",Challenger,"8,212","Clinton, Hillary Rodham",Challenger,Independent,635,"Johnson, Gary E.",Challenger,727,"1,317",R,49.88,42.99,3.32,3.81,53.71,46.29,"The other vote was: Vacek , Dan (Legal Marijuana Now) 36; Write-In (Write-in) 300; Stein, Jill (Independent) 134; La Riva, Gloria (Write-in) 4; De La Fuente, Roque (Independent) 8; Castle, Darrell (Independent) 75; McMullin, Evan (Independent) 130; Kahn, Lynn (Independent) 40",,"The other vote was: Vacek , Dan (Legal Marijuana Now) 36; Write-In (Write-in) 300; Stein, Jill (Independent) 134; La Riva, Gloria (Write-in) 4; De La Fuente, Roque (Independent) 8; Castle, Darrell (Independent) 75; McMullin, Evan (Independent) 130; Kahn, Lynn (Independent) 40"
President,Iowa,20161108,N/A,DICKINSON,County,"10,354","6,753","Trump, Donald J.",Challenger,"3,056","Clinton, Hillary Rodham",Challenger,Independent,292,"Johnson, Gary E.",Challenger,253,"3,697",R,65.22,29.52,2.82,2.44,68.84,31.16,"The other vote was: Vacek , Dan (Legal Marijuana Now) 14; Write-In (Write-in) 89; Stein, Jill (Independent) 54; La Riva, Gloria (Write-in) 0; De La Fuente, Roque (Independent) 6; Castle, Darrell (Independent) 31; McMullin, Evan (Independent) 51; Kahn, Lynn (Independent) 8",,"The other vote was: Vacek , Dan (Legal Marijuana Now) 14; Write-In (Write-in) 89; Stein, Jill (Independent) 54; La Riva, Gloria (Write-in) 0; De La Fuente, Roque (Independent) 6; Castle, Darrell (Independent) 31; McMullin, Evan (Independent) 51; Kahn, Lynn (Independent) 8"
