PRESIDENT 2016
,
Office,State,RaceDate,CensusPop,Area,AreaType,TotalVotes,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,RepVotesTotalPercent,DemVotesTotalPercent,ThirdVotesTotalPercent,OtherVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes,TitleNotes,OtherNotes
President,Louisiana,20161108,N/A,ST. LANDRY,Parish,"39,977","21,971","Trump, Donald J.",Challenger,"17,209","Clinton, Hillary Rodham",Challenger,Independent,350,"Johnson, Gary E.",Challenger,447,"4,762",R,54.96,43.05,.88,1.12,56.08,43.92,"The other vote was: Jacob, Princess (No Party) 10; Stein, Jill (Independent) 181; Hoefling, Thomas (Write-in) 25; La Riva, Gloria (Write-in) 12; White, Jerry (Write-in) 11; Castle, Darrell (Independent) 71; Kotlikoff, Laurence (Write-in) 13; McMullin, Evan (Independent) 87; Kennedy, Alyson (Independent) 8; Keniston, Chris (Write-in) 29",,"The other vote was: Jacob, Princess (No Party) 10; Stein, Jill (Independent) 181; Hoefling, Thomas (Write-in) 25; La Riva, Gloria (Write-in) 12; White, Jerry (Write-in) 11; Castle, Darrell (Independent) 71; Kotlikoff, Laurence (Write-in) 13; McMullin, Evan (Independent) 87; Kennedy, Alyson (Independent) 8; Keniston, Chris (Write-in) 29"
President,Louisiana,20161108,N/A,ST. MARTIN,Parish,"25,750","16,873","Trump, Donald J.",Challenger,"8,266","Clinton, Hillary Rodham",Challenger,Independent,303,"Johnson, Gary E.",Challenger,308,"8,607",R,65.53,32.10,1.18,1.20,67.12,32.88,"The other vote was: Jacob, Princess (No Party) 8; Stein, Jill (Independent) 121; Hoefling, Thomas (Write-in) 14; La Riva, Gloria (Write-in) 6; White, Jerry (Write-in) 4; Castle, Darrell (Independent) 42; Kotlikoff, Laurence (Write-in) 16; McMullin, Evan (Independent) 66; Kennedy, Alyson (Independent) 3; Keniston, Chris (Write-in) 28",,"The other vote was: Jacob, Princess (No Party) 8; Stein, Jill (Independent) 121; Hoefling, Thomas (Write-in) 14; La Riva, Gloria (Write-in) 6; White, Jerry (Write-in) 4; Castle, Darrell (Independent) 42; Kotlikoff, Laurence (Write-in) 16; McMullin, Evan (Independent) 66; Kennedy, Alyson (Independent) 3; Keniston, Chris (Write-in) 28"
President,Louisiana,20161108,N/A,ST. MARY,Parish,"22,877","14,359","Trump, Donald J.",Challenger,"8,050","Clinton, Hillary Rodham",Challenger,Independent,245,"Johnson, Gary E.",Challenger,223,"6,309",R,62.77,35.19,1.07,.97,64.08,35.92,"The other vote was: Jacob, Princess (No Party) 5; Stein, Jill (Independent) 85; Hoefling, Thomas (Write-in) 19; La Riva, Gloria (Write-in) 2; White, Jerry (Write-in) 4; Castle, Darrell (Independent) 27; Kotlikoff, Laurence (Write-in) 10; McMullin, Evan (Independent) 51; Kennedy, Alyson (Independent) 4; Keniston, Chris (Write-in) 16",,"The other vote was: Jacob, Princess (No Party) 5; Stein, Jill (Independent) 85; Hoefling, Thomas (Write-in) 19; La Riva, Gloria (Write-in) 2; White, Jerry (Write-in) 4; Castle, Darrell (Independent) 27; Kotlikoff, Laurence (Write-in) 10; McMullin, Evan (Independent) 51; Kennedy, Alyson (Independent) 4; Keniston, Chris (Write-in) 16"
President,Louisiana,20161108,N/A,ST. TAMMANY,Parish,"124,392","90,915","Trump, Donald J.",Challenger,"27,717","Clinton, Hillary Rodham",Challenger,Independent,"3,409","Johnson, Gary E.",Challenger,"2,351","63,198",R,73.09,22.28,2.74,1.89,76.64,23.36,"The other vote was: Jacob, Princess (No Party) 41; Stein, Jill (Independent) 1,019; Hoefling, Thomas (Write-in) 96; La Riva, Gloria (Write-in) 18; White, Jerry (Write-in) 10; Castle, Darrell (Independent) 206; Kotlikoff, Laurence (Write-in) 54; McMullin, Evan (Independent) 777; Kennedy, Alyson (Independent) 24; Keniston, Chris (Write-in) 106",,"The other vote was: Jacob, Princess (No Party) 41; Stein, Jill (Independent) 1,019; Hoefling, Thomas (Write-in) 96; La Riva, Gloria (Write-in) 18; White, Jerry (Write-in) 10; Castle, Darrell (Independent) 206; Kotlikoff, Laurence (Write-in) 54; McMullin, Evan (Independent) 777; Kennedy, Alyson (Independent) 24; Keniston, Chris (Write-in) 106"
President,Louisiana,20161108,N/A,TANGIPAHOA,Parish,"52,416","33,959","Trump, Donald J.",Challenger,"16,878","Clinton, Hillary Rodham",Challenger,Independent,843,"Johnson, Gary E.",Challenger,736,"17,081",R,64.79,32.20,1.61,1.40,66.80,33.20,"The other vote was: Jacob, Princess (No Party) 14; Stein, Jill (Independent) 286; Hoefling, Thomas (Write-in) 48; La Riva, Gloria (Write-in) 11; White, Jerry (Write-in) 12; Castle, Darrell (Independent) 85; Kotlikoff, Laurence (Write-in) 33; McMullin, Evan (Independent) 184; Kennedy, Alyson (Independent) 16; Keniston, Chris (Write-in) 47",,"The other vote was: Jacob, Princess (No Party) 14; Stein, Jill (Independent) 286; Hoefling, Thomas (Write-in) 48; La Riva, Gloria (Write-in) 11; White, Jerry (Write-in) 12; Castle, Darrell (Independent) 85; Kotlikoff, Laurence (Write-in) 33; McMullin, Evan (Independent) 184; Kennedy, Alyson (Independent) 16; Keniston, Chris (Write-in) 47"
President,Louisiana,20161108,N/A,TENSAS,Parish,"2,548","1,182","Trump, Donald J.",Challenger,"1,332","Clinton, Hillary Rodham",Challenger,Independent,13,"Johnson, Gary E.",Challenger,21,150,D,46.39,52.28,.51,.82,47.02,52.98,"The other vote was: Jacob, Princess (No Party) 3; Stein, Jill (Independent) 8; Hoefling, Thomas (Write-in) 2; La Riva, Gloria (Write-in) 0; White, Jerry (Write-in) 2; Castle, Darrell (Independent) 1; Kotlikoff, Laurence (Write-in) 1; McMullin, Evan (Independent) 1; Kennedy, Alyson (Independent) 2; Keniston, Chris (Write-in) 1",,"The other vote was: Jacob, Princess (No Party) 3; Stein, Jill (Independent) 8; Hoefling, Thomas (Write-in) 2; La Riva, Gloria (Write-in) 0; White, Jerry (Write-in) 2; Castle, Darrell (Independent) 1; Kotlikoff, Laurence (Write-in) 1; McMullin, Evan (Independent) 1; Kennedy, Alyson (Independent) 2; Keniston, Chris (Write-in) 1"
President,Louisiana,20161108,N/A,TERREBONNE,Parish,"43,896","31,902","Trump, Donald J.",Challenger,"10,665","Clinton, Hillary Rodham",Challenger,Independent,808,"Johnson, Gary E.",Challenger,521,"21,237",R,72.68,24.30,1.84,1.19,74.95,25.05,"The other vote was: Jacob, Princess (No Party) 9; Stein, Jill (Independent) 215; Hoefling, Thomas (Write-in) 31; La Riva, Gloria (Write-in) 8; White, Jerry (Write-in) 3; Castle, Darrell (Independent) 77; Kotlikoff, Laurence (Write-in) 10; McMullin, Evan (Independent) 119; Kennedy, Alyson (Independent) 8; Keniston, Chris (Write-in) 41",,"The other vote was: Jacob, Princess (No Party) 9; Stein, Jill (Independent) 215; Hoefling, Thomas (Write-in) 31; La Riva, Gloria (Write-in) 8; White, Jerry (Write-in) 3; Castle, Darrell (Independent) 77; Kotlikoff, Laurence (Write-in) 10; McMullin, Evan (Independent) 119; Kennedy, Alyson (Independent) 8; Keniston, Chris (Write-in) 41"
President,Louisiana,20161108,N/A,UNION,Parish,"10,894","7,972","Trump, Donald J.",Challenger,"2,691","Clinton, Hillary Rodham",Challenger,Independent,108,"Johnson, Gary E.",Challenger,123,"5,281",R,73.18,24.70,.99,1.13,74.76,25.24,"The other vote was: Jacob, Princess (No Party) 1; Stein, Jill (Independent) 32; Hoefling, Thomas (Write-in) 4; La Riva, Gloria (Write-in) 1; White, Jerry (Write-in) 1; Castle, Darrell (Independent) 38; Kotlikoff, Laurence (Write-in) 6; McMullin, Evan (Independent) 25; Kennedy, Alyson (Independent) 3; Keniston, Chris (Write-in) 12",,"The other vote was: Jacob, Princess (No Party) 1; Stein, Jill (Independent) 32; Hoefling, Thomas (Write-in) 4; La Riva, Gloria (Write-in) 1; White, Jerry (Write-in) 1; Castle, Darrell (Independent) 38; Kotlikoff, Laurence (Write-in) 6; McMullin, Evan (Independent) 25; Kennedy, Alyson (Independent) 3; Keniston, Chris (Write-in) 12"
President,Louisiana,20161108,N/A,VERMILION,Parish,"25,632","20,063","Trump, Donald J.",Challenger,"4,857","Clinton, Hillary Rodham",Challenger,Independent,396,"Johnson, Gary E.",Challenger,316,"15,206",R,78.27,18.95,1.54,1.23,80.51,19.49,"The other vote was: Jacob, Princess (No Party) 10; Stein, Jill (Independent) 116; Hoefling, Thomas (Write-in) 23; La Riva, Gloria (Write-in) 2; White, Jerry (Write-in) 6; Castle, Darrell (Independent) 48; Kotlikoff, Laurence (Write-in) 10; McMullin, Evan (Independent) 71; Kennedy, Alyson (Independent) 4; Keniston, Chris (Write-in) 26",,"The other vote was: Jacob, Princess (No Party) 10; Stein, Jill (Independent) 116; Hoefling, Thomas (Write-in) 23; La Riva, Gloria (Write-in) 2; White, Jerry (Write-in) 6; Castle, Darrell (Independent) 48; Kotlikoff, Laurence (Write-in) 10; McMullin, Evan (Independent) 71; Kennedy, Alyson (Independent) 4; Keniston, Chris (Write-in) 26"
President,Louisiana,20161108,N/A,VERNON,Parish,"16,633","13,471","Trump, Donald J.",Challenger,"2,665","Clinton, Hillary Rodham",Challenger,Independent,265,"Johnson, Gary E.",Challenger,232,"10,806",R,80.99,16.02,1.59,1.39,83.48,16.52,"The other vote was: Jacob, Princess (No Party) 4; Stein, Jill (Independent) 72; Hoefling, Thomas (Write-in) 13; La Riva, Gloria (Write-in) 2; White, Jerry (Write-in) 2; Castle, Darrell (Independent) 39; Kotlikoff, Laurence (Write-in) 8; McMullin, Evan (Independent) 54; Kennedy, Alyson (Independent) 3; Keniston, Chris (Write-in) 35",,"The other vote was: Jacob, Princess (No Party) 4; Stein, Jill (Independent) 72; Hoefling, Thomas (Write-in) 13; La Riva, Gloria (Write-in) 2; White, Jerry (Write-in) 2; Castle, Darrell (Independent) 39; Kotlikoff, Laurence (Write-in) 8; McMullin, Evan (Independent) 54; Kennedy, Alyson (Independent) 3; Keniston, Chris (Write-in) 35"
President,Louisiana,20161108,N/A,WASHINGTON,Parish,"18,628","12,556","Trump, Donald J.",Challenger,"5,692","Clinton, Hillary Rodham",Challenger,Independent,185,"Johnson, Gary E.",Challenger,195,"6,864",R,67.40,30.56,.99,1.05,68.81,31.19,"The other vote was: Jacob, Princess (No Party) 6; Stein, Jill (Independent) 68; Hoefling, Thomas (Write-in) 15; La Riva, Gloria (Write-in) 4; White, Jerry (Write-in) 2; Castle, Darrell (Independent) 29; Kotlikoff, Laurence (Write-in) 8; McMullin, Evan (Independent) 35; Kennedy, Alyson (Independent) 7; Keniston, Chris (Write-in) 21",,"The other vote was: Jacob, Princess (No Party) 6; Stein, Jill (Independent) 68; Hoefling, Thomas (Write-in) 15; La Riva, Gloria (Write-in) 4; White, Jerry (Write-in) 2; Castle, Darrell (Independent) 29; Kotlikoff, Laurence (Write-in) 8; McMullin, Evan (Independent) 35; Kennedy, Alyson (Independent) 7; Keniston, Chris (Write-in) 21"
President,Louisiana,20161108,N/A,WEBSTER,Parish,"18,145","11,542","Trump, Donald J.",Challenger,"6,260","Clinton, Hillary Rodham",Challenger,Independent,166,"Johnson, Gary E.",Challenger,177,"5,282",R,63.61,34.50,.91,.98,64.84,35.16,"The other vote was: Jacob, Princess (No Party) 6; Stein, Jill (Independent) 63; Hoefling, Thomas (Write-in) 15; La Riva, Gloria (Write-in) 4; White, Jerry (Write-in) 3; Castle, Darrell (Independent) 14; Kotlikoff, Laurence (Write-in) 13; McMullin, Evan (Independent) 41; Kennedy, Alyson (Independent) 3; Keniston, Chris (Write-in) 15",,"The other vote was: Jacob, Princess (No Party) 6; Stein, Jill (Independent) 63; Hoefling, Thomas (Write-in) 15; La Riva, Gloria (Write-in) 4; White, Jerry (Write-in) 3; Castle, Darrell (Independent) 14; Kotlikoff, Laurence (Write-in) 13; McMullin, Evan (Independent) 41; Kennedy, Alyson (Independent) 3; Keniston, Chris (Write-in) 15"
President,Louisiana,20161108,N/A,WEST BATON ROUGE,Parish,"12,712","6,927","Trump, Donald J.",Challenger,"5,383","Clinton, Hillary Rodham",Challenger,Independent,206,"Johnson, Gary E.",Challenger,196,"1,544",R,54.49,42.35,1.62,1.54,56.27,43.73,"The other vote was: Jacob, Princess (No Party) 3; Stein, Jill (Independent) 72; Hoefling, Thomas (Write-in) 16; La Riva, Gloria (Write-in) 2; White, Jerry (Write-in) 4; Castle, Darrell (Independent) 13; Kotlikoff, Laurence (Write-in) 11; McMullin, Evan (Independent) 53; Kennedy, Alyson (Independent) 7; Keniston, Chris (Write-in) 15",,"The other vote was: Jacob, Princess (No Party) 3; Stein, Jill (Independent) 72; Hoefling, Thomas (Write-in) 16; La Riva, Gloria (Write-in) 2; White, Jerry (Write-in) 4; Castle, Darrell (Independent) 13; Kotlikoff, Laurence (Write-in) 11; McMullin, Evan (Independent) 53; Kennedy, Alyson (Independent) 7; Keniston, Chris (Write-in) 15"
President,Louisiana,20161108,N/A,WEST CARROLL,Parish,"4,759","3,970","Trump, Donald J.",Challenger,715,"Clinton, Hillary Rodham",Challenger,Independent,27,"Johnson, Gary E.",Challenger,47,"3,255",R,83.42,15.02,.57,.99,84.74,15.26,"The other vote was: Jacob, Princess (No Party) 4; Stein, Jill (Independent) 10; Hoefling, Thomas (Write-in) 5; La Riva, Gloria (Write-in) 1; White, Jerry (Write-in) 0; Castle, Darrell (Independent) 5; Kotlikoff, Laurence (Write-in) 4; McMullin, Evan (Independent) 11; Kennedy, Alyson (Independent) 2; Keniston, Chris (Write-in) 5",,"The other vote was: Jacob, Princess (No Party) 4; Stein, Jill (Independent) 10; Hoefling, Thomas (Write-in) 5; La Riva, Gloria (Write-in) 1; White, Jerry (Write-in) 0; Castle, Darrell (Independent) 5; Kotlikoff, Laurence (Write-in) 4; McMullin, Evan (Independent) 11; Kennedy, Alyson (Independent) 2; Keniston, Chris (Write-in) 5"
President,Louisiana,20161108,N/A,WEST FELICIANA,Parish,"5,799","3,390","Trump, Donald J.",Challenger,"2,248","Clinton, Hillary Rodham",Challenger,Independent,97,"Johnson, Gary E.",Challenger,64,"1,142",R,58.46,38.77,1.67,1.10,60.13,39.87,"The other vote was: Jacob, Princess (No Party) 2; Stein, Jill (Independent) 17; Hoefling, Thomas (Write-in) 4; La Riva, Gloria (Write-in) 0; White, Jerry (Write-in) 2; Castle, Darrell (Independent) 6; Kotlikoff, Laurence (Write-in) 3; McMullin, Evan (Independent) 25; Kennedy, Alyson (Independent) 0; Keniston, Chris (Write-in) 5",,"The other vote was: Jacob, Princess (No Party) 2; Stein, Jill (Independent) 17; Hoefling, Thomas (Write-in) 4; La Riva, Gloria (Write-in) 0; White, Jerry (Write-in) 2; Castle, Darrell (Independent) 6; Kotlikoff, Laurence (Write-in) 3; McMullin, Evan (Independent) 25; Kennedy, Alyson (Independent) 0; Keniston, Chris (Write-in) 5"
President,Louisiana,20161108,N/A,WINN,Parish,"6,372","4,608","Trump, Donald J.",Challenger,"1,644","Clinton, Hillary Rodham",Challenger,Independent,40,"Johnson, Gary E.",Challenger,80,"2,964",R,72.32,25.80,.63,1.26,73.70,26.30,"The other vote was: Jacob, Princess (No Party) 4; Stein, Jill (Independent) 29; Hoefling, Thomas (Write-in) 8; La Riva, Gloria (Write-in) 0; White, Jerry (Write-in) 0; Castle, Darrell (Independent) 13; Kotlikoff, Laurence (Write-in) 0; McMullin, Evan (Independent) 15; Kennedy, Alyson (Independent) 3; Keniston, Chris (Write-in) 8",,"The other vote was: Jacob, Princess (No Party) 4; Stein, Jill (Independent) 29; Hoefling, Thomas (Write-in) 8; La Riva, Gloria (Write-in) 0; White, Jerry (Write-in) 0; Castle, Darrell (Independent) 13; Kotlikoff, Laurence (Write-in) 0; McMullin, Evan (Independent) 15; Kennedy, Alyson (Independent) 3; Keniston, Chris (Write-in) 8"
,
CensusPopAll,AreaAll,TotalVotesAll,RepVotesAll,DemVotesAll,ThirdVotesAll,OtherVotesAll,PluralityVotesAll,PluralityPartyAll,RepDemPluralityVotesAll,RepDemPluralityPartyAll,RepVotesTotalPercentAll,DemVotesTotalPercentAll,ThirdVotesTotalPercentAll,OtherVotesTotalPercentAll,RepVotesMajorPercentAll,DemVotesMajorPercentAll
N/A,Louisiana,"2,029,032","1,178,638","780,154","37,978","32,262","398,484",R,"398,484",R,58.09,38.45,1.87,1.59,60.17,39.83
,
,
,
