PRESIDENT 2016
,
Office,State,RaceDate,CensusPop,Area,AreaType,TotalVotes,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,RepVotesTotalPercent,DemVotesTotalPercent,ThirdVotesTotalPercent,OtherVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes,TitleNotes,OtherNotes
President,Minnesota,20161108,N/A,DOUGLAS,County,"21,785","13,966","Trump, Donald J.",Challenger,"6,227","Clinton, Hillary Rodham",Challenger,Independent,781,"Johnson, Gary E.",Challenger,811,"7,739",R,64.11,28.58,3.59,3.72,69.16,30.84,"The other vote was: Write-In (Write-in) 162; Vacek , Dan (Legal Marijuana Now) 56; Stein, Jill (Independent) 167; De La Fuente, Roque (Independent) 9; Castle, Darrell (Independent) 87; McMullin, Evan (Independent) 324; Kennedy, Alyson (Independent) 6",,"The other vote was: Write-In (Write-in) 162; Vacek , Dan (Legal Marijuana Now) 56; Stein, Jill (Independent) 167; De La Fuente, Roque (Independent) 9; Castle, Darrell (Independent) 87; McMullin, Evan (Independent) 324; Kennedy, Alyson (Independent) 6"
President,Minnesota,20161108,N/A,FARIBAULT,County,"7,412","4,659","Trump, Donald J.",Challenger,"2,153","Clinton, Hillary Rodham",Challenger,Independent,271,"Johnson, Gary E.",Challenger,329,"2,506",R,62.86,29.05,3.66,4.44,68.39,31.61,"The other vote was: Write-In (Write-in) 57; Vacek , Dan (Legal Marijuana Now) 37; Stein, Jill (Independent) 63; De La Fuente, Roque (Independent) 3; Castle, Darrell (Independent) 31; McMullin, Evan (Independent) 132; Kennedy, Alyson (Independent) 6",,"The other vote was: Write-In (Write-in) 57; Vacek , Dan (Legal Marijuana Now) 37; Stein, Jill (Independent) 63; De La Fuente, Roque (Independent) 3; Castle, Darrell (Independent) 31; McMullin, Evan (Independent) 132; Kennedy, Alyson (Independent) 6"
President,Minnesota,20161108,N/A,FILLMORE,County,"11,055","6,271","Trump, Donald J.",Challenger,"3,872","Clinton, Hillary Rodham",Challenger,Independent,409,"Johnson, Gary E.",Challenger,503,"2,399",R,56.73,35.02,3.70,4.55,61.83,38.17,"The other vote was: Write-In (Write-in) 78; Vacek , Dan (Legal Marijuana Now) 41; Stein, Jill (Independent) 103; De La Fuente, Roque (Independent) 5; Castle, Darrell (Independent) 54; McMullin, Evan (Independent) 216; Kennedy, Alyson (Independent) 6",,"The other vote was: Write-In (Write-in) 78; Vacek , Dan (Legal Marijuana Now) 41; Stein, Jill (Independent) 103; De La Fuente, Roque (Independent) 5; Castle, Darrell (Independent) 54; McMullin, Evan (Independent) 216; Kennedy, Alyson (Independent) 6"
President,Minnesota,20161108,N/A,FREEBORN,County,"16,051","8,808","Trump, Donald J.",Challenger,"6,041","Clinton, Hillary Rodham",Challenger,Independent,511,"Johnson, Gary E.",Challenger,691,"2,767",R,54.88,37.64,3.18,4.31,59.32,40.68,"The other vote was: Write-In (Write-in) 122; Vacek , Dan (Legal Marijuana Now) 71; Stein, Jill (Independent) 169; De La Fuente, Roque (Independent) 9; Castle, Darrell (Independent) 48; McMullin, Evan (Independent) 258; Kennedy, Alyson (Independent) 14",,"The other vote was: Write-In (Write-in) 122; Vacek , Dan (Legal Marijuana Now) 71; Stein, Jill (Independent) 169; De La Fuente, Roque (Independent) 9; Castle, Darrell (Independent) 48; McMullin, Evan (Independent) 258; Kennedy, Alyson (Independent) 14"
President,Minnesota,20161108,N/A,GOODHUE,County,"25,717","14,041","Trump, Donald J.",Challenger,"9,446","Clinton, Hillary Rodham",Challenger,Independent,"1,130","Johnson, Gary E.",Challenger,"1,100","4,595",R,54.60,36.73,4.39,4.28,59.78,40.22,"The other vote was: Write-In (Write-in) 179; Vacek , Dan (Legal Marijuana Now) 109; Stein, Jill (Independent) 262; De La Fuente, Roque (Independent) 21; Castle, Darrell (Independent) 98; McMullin, Evan (Independent) 420; Kennedy, Alyson (Independent) 11",,"The other vote was: Write-In (Write-in) 179; Vacek , Dan (Legal Marijuana Now) 109; Stein, Jill (Independent) 262; De La Fuente, Roque (Independent) 21; Castle, Darrell (Independent) 98; McMullin, Evan (Independent) 420; Kennedy, Alyson (Independent) 11"
President,Minnesota,20161108,N/A,GRANT,County,"3,473","2,063","Trump, Donald J.",Challenger,"1,105","Clinton, Hillary Rodham",Challenger,Independent,159,"Johnson, Gary E.",Challenger,146,958,R,59.40,31.82,4.58,4.20,65.12,34.88,"The other vote was: Write-In (Write-in) 19; Vacek , Dan (Legal Marijuana Now) 15; Stein, Jill (Independent) 27; De La Fuente, Roque (Independent) 4; Castle, Darrell (Independent) 11; McMullin, Evan (Independent) 69; Kennedy, Alyson (Independent) 1",,"The other vote was: Write-In (Write-in) 19; Vacek , Dan (Legal Marijuana Now) 15; Stein, Jill (Independent) 27; De La Fuente, Roque (Independent) 4; Castle, Darrell (Independent) 11; McMullin, Evan (Independent) 69; Kennedy, Alyson (Independent) 1"
President,Minnesota,20161108,N/A,HENNEPIN,County,"679,977","191,770","Trump, Donald J.",Challenger,"429,288","Clinton, Hillary Rodham",Challenger,Independent,"24,400","Johnson, Gary E.",Challenger,"34,519","237,518",D,28.20,63.13,3.59,5.08,30.88,69.12,"The other vote was: Write-In (Write-in) 7,325; Vacek , Dan (Legal Marijuana Now) 2,391; Stein, Jill (Independent) 10,310; De La Fuente, Roque (Independent) 288; Castle, Darrell (Independent) 1,501; McMullin, Evan (Independent) 12,270; Kennedy, Alyson (Independent) 434",,"The other vote was: Write-In (Write-in) 7,325; Vacek , Dan (Legal Marijuana Now) 2,391; Stein, Jill (Independent) 10,310; De La Fuente, Roque (Independent) 288; Castle, Darrell (Independent) 1,501; McMullin, Evan (Independent) 12,270; Kennedy, Alyson (Independent) 434"
President,Minnesota,20161108,N/A,HOUSTON,County,"10,604","5,616","Trump, Donald J.",Challenger,"4,145","Clinton, Hillary Rodham",Challenger,Independent,394,"Johnson, Gary E.",Challenger,449,"1,471",R,52.96,39.09,3.72,4.23,57.54,42.46,"The other vote was: Write-In (Write-in) 89; Vacek , Dan (Legal Marijuana Now) 52; Stein, Jill (Independent) 135; De La Fuente, Roque (Independent) 2; Castle, Darrell (Independent) 29; McMullin, Evan (Independent) 138; Kennedy, Alyson (Independent) 4",,"The other vote was: Write-In (Write-in) 89; Vacek , Dan (Legal Marijuana Now) 52; Stein, Jill (Independent) 135; De La Fuente, Roque (Independent) 2; Castle, Darrell (Independent) 29; McMullin, Evan (Independent) 138; Kennedy, Alyson (Independent) 4"
President,Minnesota,20161108,N/A,HUBBARD,County,"11,505","7,261","Trump, Donald J.",Challenger,"3,423","Clinton, Hillary Rodham",Challenger,Independent,342,"Johnson, Gary E.",Challenger,479,"3,838",R,63.11,29.75,2.97,4.16,67.96,32.04,"The other vote was: Write-In (Write-in) 100; Vacek , Dan (Legal Marijuana Now) 32; Stein, Jill (Independent) 132; De La Fuente, Roque (Independent) 5; Castle, Darrell (Independent) 48; McMullin, Evan (Independent) 154; Kennedy, Alyson (Independent) 8",,"The other vote was: Write-In (Write-in) 100; Vacek , Dan (Legal Marijuana Now) 32; Stein, Jill (Independent) 132; De La Fuente, Roque (Independent) 5; Castle, Darrell (Independent) 48; McMullin, Evan (Independent) 154; Kennedy, Alyson (Independent) 8"
President,Minnesota,20161108,N/A,ISANTI,County,"21,016","13,635","Trump, Donald J.",Challenger,"5,657","Clinton, Hillary Rodham",Challenger,Independent,765,"Johnson, Gary E.",Challenger,959,"7,978",R,64.88,26.92,3.64,4.56,70.68,29.32,"The other vote was: Write-In (Write-in) 140; Vacek , Dan (Legal Marijuana Now) 85; Stein, Jill (Independent) 219; De La Fuente, Roque (Independent) 5; Castle, Darrell (Independent) 84; McMullin, Evan (Independent) 418; Kennedy, Alyson (Independent) 8",,"The other vote was: Write-In (Write-in) 140; Vacek , Dan (Legal Marijuana Now) 85; Stein, Jill (Independent) 219; De La Fuente, Roque (Independent) 5; Castle, Darrell (Independent) 84; McMullin, Evan (Independent) 418; Kennedy, Alyson (Independent) 8"
