PRESIDENT 2012
,
Office,State,RaceDate,CensusPop,Area,AreaType,TotalVotes,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,RepVotesTotalPercent,DemVotesTotalPercent,ThirdVotesTotalPercent,OtherVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes,TitleNotes,OtherNotes
President,New Mexico,20121106,N/A,QUAY,County,"3,707","2,202","Romney, W. Mitt",Challenger,"1,383","Obama, Barack H.",Incumbent,Libertarian,97,"Johnson, Gary E.",Challenger,25,819,R,59.40,37.31,2.62,.67,61.42,38.58,"The other vote was: Anderson, Ross C. (Justice) 13; Stein, Jill (Green) 4; Goode, Virgil H. Jr. (Write-in) 8",,"The other vote was: Anderson, Ross C. (Justice) 13; Stein, Jill (Green) 4; Goode, Virgil H. Jr. (Write-in) 8"
President,New Mexico,20121106,N/A,RIO ARRIBA,County,"15,343","3,397","Romney, W. Mitt",Challenger,"11,465","Obama, Barack H.",Incumbent,Libertarian,418,"Johnson, Gary E.",Challenger,63,"8,068",D,22.14,74.72,2.72,.41,22.86,77.14,"The other vote was: Anderson, Ross C. (Justice) 20; Stein, Jill (Green) 32; Goode, Virgil H. Jr. (Write-in) 11",,"The other vote was: Anderson, Ross C. (Justice) 20; Stein, Jill (Green) 32; Goode, Virgil H. Jr. (Write-in) 11"
President,New Mexico,20121106,N/A,ROOSEVELT,County,"5,969","4,043","Romney, W. Mitt",Challenger,"1,727","Obama, Barack H.",Incumbent,Libertarian,154,"Johnson, Gary E.",Challenger,45,"2,316",R,67.73,28.93,2.58,.75,70.07,29.93,"The other vote was: Anderson, Ross C. (Justice) 11; Stein, Jill (Green) 25; Goode, Virgil H. Jr. (Write-in) 9",,"The other vote was: Anderson, Ross C. (Justice) 11; Stein, Jill (Green) 25; Goode, Virgil H. Jr. (Write-in) 9"
President,New Mexico,20121106,N/A,SAN JUAN,County,"46,237","28,849","Romney, W. Mitt",Challenger,"15,855","Obama, Barack H.",Incumbent,Libertarian,"1,287","Johnson, Gary E.",Challenger,246,"12,994",R,62.39,34.29,2.78,.53,64.53,35.47,"The other vote was: Anderson, Ross C. (Justice) 90; Stein, Jill (Green) 78; Goode, Virgil H. Jr. (Write-in) 78",,"The other vote was: Anderson, Ross C. (Justice) 90; Stein, Jill (Green) 78; Goode, Virgil H. Jr. (Write-in) 78"
President,New Mexico,20121106,N/A,SAN MIGUEL,County,"11,509","2,303","Romney, W. Mitt",Challenger,"8,850","Obama, Barack H.",Incumbent,Libertarian,286,"Johnson, Gary E.",Challenger,70,"6,547",D,20.01,76.90,2.49,.61,20.65,79.35,"The other vote was: Anderson, Ross C. (Justice) 16; Stein, Jill (Green) 44; Goode, Virgil H. Jr. (Write-in) 10",,"The other vote was: Anderson, Ross C. (Justice) 16; Stein, Jill (Green) 44; Goode, Virgil H. Jr. (Write-in) 10"
President,New Mexico,20121106,N/A,SANDOVAL,County,"54,078","24,387","Romney, W. Mitt",Challenger,"27,236","Obama, Barack H.",Incumbent,Libertarian,"2,184","Johnson, Gary E.",Challenger,271,"2,849",D,45.10,50.36,4.04,.50,47.24,52.76,"The other vote was: Anderson, Ross C. (Justice) 62; Stein, Jill (Green) 140; Goode, Virgil H. Jr. (Write-in) 69",,"The other vote was: Anderson, Ross C. (Justice) 62; Stein, Jill (Green) 140; Goode, Virgil H. Jr. (Write-in) 69"
President,New Mexico,20121106,N/A,SANTA FE,County,"69,245","15,500","Romney, W. Mitt",Challenger,"50,872","Obama, Barack H.",Incumbent,Libertarian,"2,277","Johnson, Gary E.",Challenger,596,"35,372",D,22.38,73.47,3.29,.86,23.35,76.65,"The other vote was: Anderson, Ross C. (Justice) 99; Stein, Jill (Green) 455; Goode, Virgil H. Jr. (Write-in) 42",,"The other vote was: Anderson, Ross C. (Justice) 99; Stein, Jill (Green) 455; Goode, Virgil H. Jr. (Write-in) 42"
President,New Mexico,20121106,N/A,SIERRA,County,"5,102","2,928","Romney, W. Mitt",Challenger,"1,964","Obama, Barack H.",Incumbent,Libertarian,175,"Johnson, Gary E.",Challenger,35,964,R,57.39,38.49,3.43,.69,59.85,40.15,"The other vote was: Anderson, Ross C. (Justice) 4; Stein, Jill (Green) 23; Goode, Virgil H. Jr. (Write-in) 8",,"The other vote was: Anderson, Ross C. (Justice) 4; Stein, Jill (Green) 23; Goode, Virgil H. Jr. (Write-in) 8"
President,New Mexico,20121106,N/A,SOCORRO,County,"7,193","2,722","Romney, W. Mitt",Challenger,"4,058","Obama, Barack H.",Incumbent,Libertarian,344,"Johnson, Gary E.",Challenger,69,"1,336",D,37.84,56.42,4.78,.96,40.15,59.85,"The other vote was: Anderson, Ross C. (Justice) 22; Stein, Jill (Green) 29; Goode, Virgil H. Jr. (Write-in) 18",,"The other vote was: Anderson, Ross C. (Justice) 22; Stein, Jill (Green) 29; Goode, Virgil H. Jr. (Write-in) 18"
President,New Mexico,20121106,N/A,TAOS,County,"15,339","2,730","Romney, W. Mitt",Challenger,"11,978","Obama, Barack H.",Incumbent,Libertarian,479,"Johnson, Gary E.",Challenger,152,"9,248",D,17.80,78.09,3.12,.99,18.56,81.44,"The other vote was: Anderson, Ross C. (Justice) 31; Stein, Jill (Green) 112; Goode, Virgil H. Jr. (Write-in) 9",,"The other vote was: Anderson, Ross C. (Justice) 31; Stein, Jill (Green) 112; Goode, Virgil H. Jr. (Write-in) 9"
President,New Mexico,20121106,N/A,TORRANCE,County,"6,402","3,529","Romney, W. Mitt",Challenger,"2,428","Obama, Barack H.",Incumbent,Libertarian,382,"Johnson, Gary E.",Challenger,63,"1,101",R,55.12,37.93,5.97,.98,59.24,40.76,"The other vote was: Anderson, Ross C. (Justice) 17; Stein, Jill (Green) 29; Goode, Virgil H. Jr. (Write-in) 17",,"The other vote was: Anderson, Ross C. (Justice) 17; Stein, Jill (Green) 29; Goode, Virgil H. Jr. (Write-in) 17"
President,New Mexico,20121106,N/A,UNION,County,"1,759","1,236","Romney, W. Mitt",Challenger,472,"Obama, Barack H.",Incumbent,Libertarian,36,"Johnson, Gary E.",Challenger,15,764,R,70.27,26.83,2.05,.85,72.37,27.63,"The other vote was: Anderson, Ross C. (Justice) 7; Stein, Jill (Green) 7; Goode, Virgil H. Jr. (Write-in) 1",,"The other vote was: Anderson, Ross C. (Justice) 7; Stein, Jill (Green) 7; Goode, Virgil H. Jr. (Write-in) 1"
President,New Mexico,20121106,N/A,VALENCIA,County,"27,728","12,825","Romney, W. Mitt",Challenger,"13,511","Obama, Barack H.",Incumbent,Libertarian,"1,240","Johnson, Gary E.",Challenger,152,686,D,46.25,48.73,4.47,.55,48.70,51.30,"The other vote was: Anderson, Ross C. (Justice) 44; Stein, Jill (Green) 57; Goode, Virgil H. Jr. (Write-in) 51",,"The other vote was: Anderson, Ross C. (Justice) 44; Stein, Jill (Green) 57; Goode, Virgil H. Jr. (Write-in) 51"
,
CensusPopAll,AreaAll,TotalVotesAll,RepVotesAll,DemVotesAll,ThirdVotesAll,OtherVotesAll,PluralityVotesAll,PluralityPartyAll,RepDemPluralityVotesAll,RepDemPluralityPartyAll,RepVotesTotalPercentAll,DemVotesTotalPercentAll,ThirdVotesTotalPercentAll,OtherVotesTotalPercentAll,RepVotesMajorPercentAll,DemVotesMajorPercentAll
N/A,New Mexico,"783,757","335,788","415,335","27,787","4,847","79,547",D,"79,547",D,42.84,52.99,3.55,.62,44.70,55.30
,
,
,
